CTAS,GOOG,HAS,HOLX,IDXX,JBHT,KLAC,LILAK,SHPG
124.83,872.48,101.2805,44.49,161.93,91.815,100.77,22.43,177.69999999999996
124.85,872.4099999999999,101.27,44.48,161.815,91.71,100.78,22.45,177.615
124.845,872.2799999999999,101.22,44.441,161.69999999999996,91.75,100.78,22.45,177.55
124.84,872.35,101.23,44.41,161.75,91.705,100.84,22.45,177.535
124.855,872.22,101.4199,44.41,161.75,91.675,100.9,22.45,177.61
124.87,872.43,101.41,44.4034,161.69999999999996,91.68,100.99,22.45,177.54
124.82,872.5870999999999,101.435,44.4,161.69,91.66,100.89,22.46,177.53
124.87,872.97,101.4,44.41,161.77,91.67,100.91,22.47,177.52
124.8,872.71,101.385,44.4,161.78,91.68,100.905,22.44,177.505
124.785,872.3904999999999,101.38,44.41,161.76,91.74,100.9,22.42,177.46
124.77,871.96,101.38,44.39,161.85,91.71,100.88,22.43,177.429
124.79,872.02,101.44,44.39,161.89,91.7,100.86,22.4255,177.405
124.81,872.0399999999997,101.42,44.41,161.9,91.72,100.91,22.421,177.44999999999996
124.78,872.2,101.4,44.415,161.93,91.6,100.9,22.45,177.51
124.82,872.21,101.48,44.44,161.9,91.63,100.875,22.455,177.47999999999996
124.83,872.375,101.58,44.44,161.97,91.67,100.89,22.46,177.46
124.85,872.33,101.56,44.435,162.05,91.61,100.87,22.425,177.41
124.89,872.63,101.57,44.44,162.0525,91.57,100.92,22.42,177.44
124.82,872.595,101.55,44.44,162.055,91.59,100.93,22.425,177.32
124.8,872.7999999999997,101.56,44.445,162.04,91.58,100.94,22.4234,177.4
124.77,872.6,101.52,44.445,161.985,91.56,100.92,22.45,177.44999999999996
124.74,872.0399999999997,101.49,44.435,161.9,91.58,100.96,22.46,177.42
124.72999999999999,871.68,101.49,44.425,161.79,91.52,100.94,22.44,177.46
124.72,871.7881999999997,101.495,44.42,161.8211,91.45,100.96,22.42,177.49
124.7125,871.5837,101.55,44.46,161.8059,91.52,101.01,22.425,177.47
124.705,871.64,101.54,44.44,161.77,91.51,100.99,22.415,177.47999999999996
124.69749999999999,871.5299999999999,101.53,44.435,161.77,91.49,100.98,22.43,177.42
124.69,871.7,101.51,44.435,161.76,91.5189,100.96,22.41,177.49
124.72,871.86,101.435,44.43,161.85,91.57,100.99,22.4,177.44
124.75,871.83,101.41,44.44,161.84,91.56,101.01,22.39,177.42
124.78,871.6445,101.47,44.44,161.9,91.53,101.07,22.4,177.42
124.74,871.32,101.51,44.45,161.89,91.42,101.06,22.41,177.31
124.73,871.09,101.475,44.445,161.97,91.43,101.07,22.42,177.34
124.74,871.09,101.44,44.44,161.97999999999996,91.5,101.07,22.42,177.21
124.785,871.24,101.49,44.4455,161.91,91.525,101.1,22.42,177.28
124.83,871.2,101.4564,44.45,162.05,91.51,101.13,22.43,177.26
124.85,871.1572999999999,101.47,44.47,162.22999999999996,91.51,101.1442,22.43,177.28
124.91,871.96,101.5,44.52,162.55,91.56,101.26,22.45,177.29
124.96,872.6,101.57,44.52,162.665,91.63,101.28,22.48,177.32
124.95100000000001,872.85,101.6,44.52,162.78,91.7,101.27,22.48,177.39
125.11000000000004,872.88,101.5451,44.5,162.77,91.64,101.25,22.5,177.3
125.18,872.39,101.57,44.515,162.75,91.69,101.23,22.48,177.34
125.22,872.5399999999997,101.53,44.525,162.665,91.66,101.2432,22.48,177.37
125.27,871.9324,101.54,44.53,162.56,91.68,101.2,22.46,177.22999999999996
125.27,871.9058,101.59,44.51,162.68,91.7,101.226,22.47,177.25
125.3,871.99,101.57,44.51,162.6843,91.73,101.23,22.46,177.11
125.26,871.75,101.53,44.515,162.64,91.76,101.24,22.47,177.1
125.26,871.9053,101.48,44.52,162.69,91.83,101.32,22.46,177.06
125.18,871.68,101.45,44.51,162.70333333333332,91.82,101.27,22.49,177.12
125.16,871.6898,101.479,44.51,162.71666666666664,91.73,101.23,22.5,176.99
125.22,871.5,101.48,44.5,162.72999999999996,91.67,101.27,22.49,176.83
125.1,871.3832999999997,101.47,44.5,162.72,91.6,101.27,22.49,176.66
125.10399999999998,871.705,101.49,44.49,162.765,91.6,101.3052,22.49,176.695
125.10799999999999,871.52,101.4599,44.48,162.81,91.6,101.33,22.49,176.72
125.15,871.62,101.49,44.48,162.94,91.57,101.37,22.47,176.66
125.13,871.585,101.51,44.47,162.96,91.59,101.4,22.47,176.6
125.14,871.22,101.5125,44.46,162.96,91.58500000000001,101.35,22.47,176.50005
125.15,870.82,101.49,44.43,162.94999999999996,91.58,101.3,22.47,176.4001
125.05,870.2899999999997,101.29,44.42,162.84,91.51,101.24,22.44,176.18
125.03,870.11,101.26,44.425,162.87,91.46,101.25,22.44,176.25
124.93,869.2899999999997,101.125,44.36,162.56,91.33,101.12,22.42,176.19
124.93,869.19,101.14,44.37,162.53,91.31,101.16,22.4,176.25
125.06,869.1499999999999,101.16,44.36,162.45,91.33,101.25,22.41,176.29
124.98,868.18,101.11,44.325,162.37,91.25,101.13,22.39,176.18
125.0,868.2,101.19,44.32,162.47999999999996,91.13,101.2,22.43,176.22999999999996
125.0,868.18,101.22,44.33,162.46,91.12,101.15,22.42,176.25
125.0,868.2080000000003,101.255,44.35,162.58,91.19,101.07,22.43,176.38
124.99,868.2,101.265,44.34,162.64,91.24,101.14,22.44,176.41
124.98,868.06,101.21,44.34,162.6472,91.17,101.15,22.44,176.29
125.0,868.0299999999999,101.25,44.34,162.6836,91.14,101.12,22.44,176.23
125.0,867.95,101.28,44.3558,162.72,91.21,101.13,22.46,176.17
125.0,867.89,101.255,44.36,162.82,91.24,101.14,22.49,176.27
125.01,868.11,101.23,44.37,162.83499999999998,91.27,101.13,22.48,176.28
125.01,868.725,101.22,44.375,162.85,91.24,101.1556,22.48,176.16
124.97,868.4289999999999,101.23,44.37,162.74,91.23,101.1,22.48,176.11
125.01,869.1175,101.2466,44.37,162.83,91.27,101.18,22.5,176.1201
125.1,869.4492,101.24,44.4,162.88,91.28,101.2,22.475,176.24
125.11000000000004,869.5277,101.2454,44.39,162.92,91.31,101.25,22.470000000000002,176.32
125.12,869.39,101.26,44.39,162.75,91.32,101.25,22.465,176.25
125.09,869.3999999999999,101.23,44.39,162.81,91.3599,101.27,22.46,176.34
125.11000000000004,869.37,101.24,44.39,162.81,91.31495,101.24,22.463333333333335,176.19
125.1,869.6943999999999,101.25,44.4,162.81,91.27,101.27,22.466666666666665,176.19999999999996
125.1,869.5834999999997,101.26,44.41,162.89,91.24,101.24,22.47,176.25
125.08,869.5399999999997,101.285,44.41,162.93,91.21,101.26,22.44,176.3
125.15,869.6,101.31,44.42,162.94999999999996,91.21,101.22,22.45,176.26
125.17,869.82,101.35,44.44,163.0,91.24,101.2,22.47,176.33
125.25,870.33,101.31,44.44,163.01999999999998,91.29,101.23,22.4725,176.385
125.16,870.7799999999999,101.31,44.45,163.04,91.35,101.21,22.475,176.44
125.185,870.7097,101.29,44.44,163.04500000000002,91.33,101.23,22.48,176.34
125.21,870.7,101.29,44.45,163.05,91.28,101.18,22.485,176.41
125.2,870.96,101.31,44.48,163.1,91.29,101.21,22.46,176.43
125.2,870.98,101.315,44.475,163.24,91.28,101.185,22.465,176.36
125.2,870.975,101.34,44.47,163.24200000000002,91.25,101.1675,22.4675,176.37
125.2,870.97,101.3,44.47,163.244,91.2699,101.15,22.47,176.42
125.15,870.75,101.32,44.46,163.246,91.31,101.16,22.48,176.415
125.16,870.6,101.28,44.465,163.248,91.25,101.19,22.4825,176.44999999999996
125.185,870.2,101.26,44.465,163.25,91.225,101.11,22.473333333333333,176.37
125.1875,870.35,101.2899,44.465,163.27,91.26,101.13,22.464166666666667,176.29
125.19,870.7899999999997,101.24,44.48,163.37,91.25,101.125,22.455,176.32
125.19,870.7182,101.26,44.475,163.334,91.22,101.15,22.45,176.33
125.18,870.1499999999999,101.22,44.475,163.298,91.2,101.16,22.455,176.32
125.19,870.14,101.19,44.475,163.262,91.185,101.16,22.45,176.19
125.2,870.0,101.22,44.495,163.226,91.17,101.16,22.44,176.16
125.19,870.3284999999997,101.21,44.505,163.19,91.09,101.17,22.44666666666667,176.13
125.17,870.26,101.21,44.5,163.11,91.105,101.19,22.453333333333333,176.07499999999996
125.11000000000004,870.435,101.19,44.495,163.0,91.09,101.16,22.46,176.02
125.15,870.61,101.1787,44.495,162.96,91.11,101.17,22.44,176.02
125.19,870.86,101.18,44.4925,162.97999999999996,91.12,101.16499999999999,22.45,176.04000000000002
125.2,870.48,101.18,44.49,162.98999999999998,91.115,101.16,22.45,176.06
125.17,870.2949999999997,101.174,44.505,163.0,91.12,101.17,22.45,176.06
125.16,869.61,101.16799999999999,44.5,163.03,91.12,101.18,22.45,176.04
125.12,869.7,101.13,44.5047,162.9,91.05,101.17500000000001,22.45,176.1
125.15,869.705,101.14,44.51,162.93289999999996,91.04,101.17,22.455,176.01
125.17,869.76,101.17,44.505,162.81,91.05,101.21,22.45,175.92
125.16,869.88,101.18,44.52,162.86,91.03,101.24,22.45,175.9
125.15,869.85,101.2,44.515,162.81,91.01,101.22,22.47,175.92
125.14,869.82,101.2,44.51,162.8101,90.9804,101.22,22.49,175.85499999999996
125.09,869.5499999999997,101.16,44.505,162.77,90.96520000000001,101.17,22.47,175.84
125.07,869.21,101.17505,44.5,162.82,90.95,101.185,22.47,175.8
125.14,869.459,101.1901,44.51,162.9,90.98,101.2,22.48,175.84
125.13499999999999,869.95,101.21,44.51,162.9,91.03,101.24,22.48,175.94
125.13,869.75,101.23,44.495,162.87605000000002,91.03,101.2,22.48,175.87
125.07,869.63,101.14,44.49,162.8521,90.92,101.14,22.46,175.81
125.06666666666666,869.4149999999997,101.12,44.5,162.64,90.9,101.15,22.45,175.79
125.06333333333333,869.63,101.12,44.5,162.68,90.92,101.155,22.45,175.79
125.06,870.0,101.17,44.5,162.5597,90.94,101.19,22.46,175.79
125.12,869.99,101.17,44.5,162.64,90.96,101.22,22.47,175.79
125.14,869.98,101.2,44.5147,162.54,91.03,101.25,22.47,175.79
125.17,870.26,101.18,44.52,162.61,91.01,101.24,22.47,175.79
125.19,870.1499999999999,101.18,44.52,162.61,91.03,101.3,22.48,175.79
125.19,870.57,101.23,44.545,162.65,91.0,101.25,22.48,175.84
125.18,870.6239999999998,101.22,44.58,162.69,91.04,101.27,22.485,175.97
125.16,870.765,101.24,44.575,162.7099,91.08,101.26,22.49,176.09
125.155,870.81,101.23,44.575,162.69999999999996,91.07,101.28,22.485,176.01
125.15,870.37,101.21,44.575,162.69999999999996,91.08,101.28999999999999,22.48,176.01666666666665
125.12,870.5425,101.23,44.61,162.71,91.08,101.3,22.48,176.02333333333334
125.12,870.715,101.23,44.61,162.71,91.02,101.305,22.48,176.03
125.05,870.43,101.21,44.65,162.755,90.97,101.28,22.475,175.97
124.98,870.3491,101.2,44.63,162.8,90.91,101.27,22.47,175.96
124.97,870.69,101.24,44.66,162.86,90.91,101.33,22.47,176.04
125.039,870.55,101.24,44.63,162.9,90.93,101.34,22.476666666666667,176.02
125.05,870.4099999999999,101.25,44.64,162.86735,90.94,101.36,22.48333333333333,175.99
125.03,870.69,101.27,44.64,162.8347,90.95,101.36,22.49,175.96
125.0375,870.8999999999999,101.26,44.65,162.85735,90.97,101.34,22.48,175.92
125.045,870.96,101.27,44.63,162.88,90.99,101.36,22.48,175.97999999999996
125.03,870.7197999999999,101.27,44.64,162.9,90.94,101.335,22.5,175.96499999999997
125.0,870.48,101.27,44.635,162.9,90.93,101.34,22.5,175.95
125.025,870.26,101.22,44.65,162.85,90.88,101.36,22.5,175.93499999999997
125.0,870.4099999999999,101.26,44.65,162.87,90.91,101.38,22.5,175.92
125.12,870.77,101.27,44.66,162.91,90.96,101.42,22.5,175.97999999999996
125.09,870.755,101.3008,44.66,162.91,90.95,101.39,22.5,175.98666666666665
125.1,870.74,101.32,44.65,162.91,90.87,101.4,22.5,175.9933333333333
125.05,870.7268,101.28,44.66,162.91,90.87,101.37,22.5,176.0
125.0,870.63,101.2199,44.65,162.905,90.85,101.35,22.494999999999997,175.92
125.07,870.5,101.22,44.64,162.9025,90.91,101.34,22.49,175.92
125.08,870.68,101.23,44.63,162.905,90.88,101.355,22.49,175.89
125.08,870.73,101.22,44.64,162.9,90.91,101.3475,22.49,175.91
125.06,870.83,101.24,44.635,162.9,90.9,101.34,22.49,175.885
125.05,871.4099999999999,101.22,44.65,162.91,90.88,101.33,22.48,175.89
124.99,870.9760000000001,101.2099,44.63,162.83,90.86,101.31,22.48,175.85
124.99,870.98,101.163,44.62,162.78,90.82,101.3,22.47,175.8
124.99,871.02,101.13,44.61,162.9,90.84,101.31,22.47,175.78333333333333
124.98,871.12,101.18,44.62,162.9,90.84,101.32,22.455,175.76666666666668
124.93,871.0399999999997,101.15,44.61,162.9,90.79,101.25,22.44,175.75
124.9355,870.8860000000003,101.18,44.61,162.86,90.72,101.2,22.4339,175.85
124.89,870.6,101.15,44.59,162.82,90.7,101.17,22.43195,175.88
124.77,870.6499999999999,101.16,44.58,162.69999999999996,90.68,101.05,22.43,175.75
124.78,870.37,101.16,44.575,162.68,90.69,101.1,22.432499999999997,175.74
124.77,870.74,101.17,44.57,162.6975,90.75,101.1,22.435,175.83
124.82190000000004,870.7999999999997,101.19,44.575,162.715,90.76,101.125,22.44,175.765
124.79,871.1499999999999,101.14,44.555,162.59,90.785,101.12,22.44,175.79
124.84,871.14,101.08,44.565,162.68,90.8,101.15,22.44,175.835
124.86000000000004,871.34,101.09,44.56,162.78,90.85,101.185,22.43,175.88
124.92,871.34,101.13,44.575,162.85,90.86,101.185,22.44,175.885
124.95,870.8875,101.12,44.57,162.79,90.75,101.16,22.44,175.85
124.85,870.9099999999999,101.1,44.56,162.786,90.71,101.1442,22.44,175.86
124.86000000000004,871.1,101.08,44.58,162.75,90.74,101.21,22.44,175.8575
124.97,871.52,101.17,44.61,162.845,90.83,101.25,22.44,175.85
125.06,871.7899999999997,101.19,44.62,162.875,90.9,101.28,22.45,175.85
124.98,871.85,101.2,44.61,162.905,90.87,101.275,22.44,175.8675
124.96,871.85,101.14,44.6,162.8625,90.825,101.255,22.4225,175.865
124.82,871.21,101.06,44.58,162.82,90.78,101.2,22.43,175.76
124.57,870.34,100.92,44.55,162.59,90.6,101.06,22.4,175.69
124.7,870.75,100.99,44.56,162.65,90.67,101.145,22.4,175.71
124.65,870.455,101.03,44.55,162.655,90.7,101.16,22.4,175.76
124.81,871.07,101.08,44.57,162.79,90.73,101.13,22.41,175.85499999999996
124.85,871.2799999999999,101.07,44.605,162.69,90.74,101.19,22.425,175.82
124.85,871.35,101.05,44.61,162.91,90.82,101.18,22.43,175.86
124.83,871.215,101.06,44.6,162.815,90.84,101.14,22.435,175.85500000000002
124.81,871.08,101.07,44.6,162.72,90.77,101.12,22.45,175.85
124.77000000000001,870.63,101.12,44.58,162.69,90.77,101.14,22.44,175.85499999999996
124.73,870.87,101.15,44.56,162.66666666666666,90.77,101.13,22.43,175.8378
124.78,870.7925,101.18,44.55,162.64333333333335,90.77,101.13,22.425,175.8
124.67,870.715,101.13,44.53,162.62,90.69,101.09,22.42,175.8
124.6,870.3999999999999,101.15,44.52,162.62,90.61,101.06,22.4093,175.69999999999996
124.52,870.2539999999998,101.07,44.51,162.69,90.59,101.04,22.4,175.6
124.55,870.13,101.15,44.54,162.695,90.6,101.08,22.4,175.63
124.64,870.3999999999999,101.14,44.54,162.69999999999996,90.59,101.09,22.42,175.69
124.62,870.61,101.15,44.55,162.8,90.63,101.07,22.42,175.69999999999996
124.56,870.2799999999999,101.18,44.54,162.648,90.66,101.03,22.425,175.665
124.59,870.35,101.23,44.56,162.63866666666667,90.76,101.1,22.43,175.85
124.55,870.2999999999997,101.19,44.56,162.62933333333334,90.76,101.14,22.43,175.805
124.48,869.725,101.21,44.54,162.62,90.74,101.115,22.42,175.72
124.57,870.22,101.2,44.55,162.69,90.79,101.17,22.42,175.85
124.54,870.46,101.19,44.5556,162.78,90.79,101.155,22.42,175.77
124.55,870.541,101.21,44.55,162.78,90.82,101.13,22.42,175.78
124.63,870.48,101.18,44.555,162.78,90.85,101.17,22.43,175.79
124.56,870.38,101.18,44.55,162.765,90.89,101.15,22.42,175.8
124.53,870.27,101.23,44.56,162.75,90.97999999999999,101.17,22.43,175.76
124.69,870.86,101.27,44.589,162.81,91.07,101.21,22.432499999999997,175.81
124.63666666666667,870.86,101.26,44.58,162.83666666666667,91.02,101.22,22.435,175.76
124.58333333333333,871.07,101.26,44.59,162.86333333333332,90.99,101.215,22.43,175.78
124.53,870.8098999999999,101.22,44.61,162.89,90.91,101.21,22.42,175.73339999999996
124.51,870.4199999999997,101.22,44.6,162.86,90.86,101.185,22.43,175.66
124.49,870.6699999999997,101.25,44.6,162.69,90.92,101.17,22.43,175.72
124.49,871.0,101.28,44.6,162.75,90.94,101.2,22.45,175.72999999999996
124.58,871.2799999999999,101.28,44.6,162.89,90.87,101.2,22.45,175.755
124.56,871.2799999999999,101.3,44.61,162.89249999999998,90.94,101.22,22.4601,175.78
124.55,871.14,101.31,44.61,162.89499999999998,90.95,101.25,22.46,175.755
124.58,871.23,101.3,44.61,162.8975,90.9,101.28,22.46,175.72999999999996
124.54,871.35,101.4,44.61,162.9,90.89,101.33,22.465,175.7885
124.55,871.425,101.33,44.61,162.9,90.85,101.295,22.4625,175.76425
124.63,871.5,101.4,44.62,162.9,90.91,101.3,22.46,175.74
124.53,871.13,101.35,44.6,162.82,90.83,101.28,22.43,175.72
124.61000000000004,871.2799999999999,101.41,44.58,162.79,90.835,101.28,22.43,175.71
124.68,871.6,101.41,44.59,162.8092,90.83,101.33,22.43,175.85
124.69,871.6599999999999,101.41,44.58,162.8284,90.83,101.3,22.43,175.74099999999999
124.7,871.58,101.43,44.595,162.8476,90.88,101.32,22.43,175.69
124.75,871.87,101.41,44.61,162.92,90.92,101.3,22.43,175.75
124.69,871.62,101.35,44.6,162.92,90.8699,101.33,22.43,175.76
124.68,871.69,101.3494,44.6,162.865,90.85,101.34,22.44,175.6975
124.67,871.5399999999997,101.29,44.6,162.81,90.85,101.36,22.45,175.635
124.64,871.6145,101.26,44.6,162.86,90.86,101.37,22.46,175.65
124.64,871.6599999999999,101.27,44.6,162.865,90.87,101.34,22.43,175.6254
124.73,871.89,101.3,44.6,162.8375,90.88,101.4,22.43,175.725
124.72,871.44,101.3,44.61,162.81,90.82,101.36,22.447499999999998,175.6
124.78,871.62,101.34,44.61,162.9,90.86,101.345,22.465,175.65
124.8222,871.6,101.4,44.63,162.89,90.84,101.38,22.4575,175.69999999999996
124.79,871.2799999999999,101.37,44.63,162.9,90.86,101.38,22.45,175.74
124.78906666666667,871.56,101.4,44.61,162.9,90.88,101.38,22.445,175.74
124.78813333333333,871.27,101.4,44.62,162.85,90.89,101.35,22.44,175.67
124.7872,871.27,101.36,44.6,162.75,90.88,101.33,22.435,175.67999999999998
124.76,871.0399999999997,101.35,44.6,162.79000000000002,90.87,101.31,22.43,175.68999999999997
124.8,871.22,101.42,44.61,162.83,90.89,101.33,22.43,175.69999999999996
124.8304,871.25,101.43,44.62,162.71,90.91,101.32499999999999,22.42,175.735
124.81,871.2744,101.4,44.61,162.68,90.87,101.32,22.415,175.66
124.81,871.35,101.38,44.6147,162.715,90.84,101.32,22.41,175.695
124.88,871.47,101.38,44.62,162.75,90.85,101.32,22.42,175.72999999999996
124.8796,871.26,101.36,44.62,162.72999999999996,90.86,101.3,22.42,175.72999999999996
124.8748,871.2999999999997,101.38,44.62,162.7088,90.9098,101.3,22.43,175.72999999999996
124.87,871.19,101.4366,44.62,162.84,90.89,101.305,22.44,175.72
124.91,871.1599999999999,101.4,44.62,162.8,90.92,101.275,22.43,175.68
124.86000000000004,871.068,101.41,44.625,162.815,90.92,101.28,22.42,175.66
124.8,871.1699999999997,101.36,44.62,162.79,90.89,101.26,22.41,175.66
124.7706,871.58,101.4,44.6,162.69999999999996,90.865,101.21,22.4,175.61
124.81,871.7811,101.47,44.61,162.76,90.88,101.22,22.42,175.74
124.85,871.5299999999999,101.52,44.62,162.72,90.885,101.25,22.42,175.79
124.86000000000004,871.76,101.51,44.615,162.75,90.89,101.25,22.4,175.8
124.88,871.89,101.54,44.61,162.77,90.92,101.28,22.41,175.71
124.88,871.81,101.53,44.625,162.75,90.94,101.29,22.42,175.77
124.89,872.08,101.58,44.64,162.8,90.99,101.37,22.42,175.86
124.85,872.0,101.61,44.645,162.8,90.95,101.31,22.44,175.86
124.84,871.85,101.61,44.65,162.8,90.9572,101.29,22.44,175.91
124.91,872.1563,101.63,44.65,162.81,90.99,101.32,22.435,175.91
124.89,871.9099999999999,101.64,44.64,162.79500000000002,90.98,101.29,22.44,175.78
124.95,871.98,101.67,44.64,162.78,90.98,101.31,22.435,175.87
124.93,872.26,101.71,44.65,162.84,90.98,101.29,22.45,175.86
124.93,872.5,101.7,44.64,162.79,91.02,101.325,22.46,175.92
124.92,872.2999999999997,101.7,44.63,162.7973,91.0,101.32,22.465,175.96
124.9,871.9099999999999,101.64,44.63,162.71,90.97,101.29,22.465,175.9
124.97,872.35,101.63,44.63,162.76,91.01,101.3,22.45,175.935
124.96,872.45,101.6,44.62,162.78,91.03,101.32,22.45,175.97999999999996
125.0,872.36,101.6002,44.62,162.76,90.98,101.39,22.4561,175.97
124.97,872.0399999999997,101.59,44.6,162.76,90.97,101.32,22.47,176.02
124.97,871.86,101.59,44.62,162.8,90.98,101.33,22.47,176.06
124.94,871.58,101.6,44.61,162.71,90.92,101.27,22.47,175.97999999999996
124.96,871.86,101.61,44.62,162.66,90.93,101.1,22.48,176.05
124.93,871.94,101.62,44.615,162.675,90.94,101.0,22.46,176.09
124.95,871.865,101.6,44.63,162.69,90.94,101.0,22.45,176.1
124.89,871.6172,101.61,44.64,162.77,90.93,101.02,22.46,176.0645
124.93,871.85,101.53,44.635,162.79,90.95,100.99,22.475,176.13
124.88,871.6469999999998,101.47,44.64,162.76,90.92,100.93,22.47,176.10499999999996
124.87,871.6699999999997,101.46,44.6338,162.8,90.93,100.97,22.43,176.11
124.87,871.83,101.43,44.6325,162.84,90.94,101.06,22.41,176.07
124.88,871.84,101.43,44.62,162.85500000000002,90.97,101.02,22.435,175.97999999999996
124.92,872.07,101.43,44.625,162.87,90.98,101.0,22.46,176.01
124.84,871.5,101.42,44.61,162.8,90.9275,100.95,22.45,175.96
124.73,871.14,101.35,44.6,162.67,90.92,100.93,22.43,175.88
124.76,871.46,101.315,44.6,162.69999999999996,90.97,100.92,22.43,175.88
124.74,871.305,101.31,44.605,162.715,91.01,100.96,22.42,175.92
124.7,871.56,101.27,44.58,162.75,91.02,100.92,22.42,175.94999999999996
124.62,871.2,101.17,44.57,162.69999999999996,90.9675,100.855,22.4,175.94
124.63,871.4199999999997,101.17,44.565,162.785,91.03,100.89,22.4,175.92
124.59,871.0399999999997,101.06,44.55,162.77,90.98,100.86,22.41,175.77
124.53,871.02,101.1,44.525,162.72,90.93,100.8,22.41,175.79
124.6,871.35,101.16,44.52,162.75,90.96,100.86,22.42,175.76
124.5948,871.48,101.16,44.52,162.72999999999996,90.93,100.87,22.43,175.75
124.59,871.63,101.08,44.54,162.72,90.92,100.89,22.435,175.81
